ZIPCode,State,City,Latitude,Longitude
01985,MA,West Newbury,42.79,-70.97
02018,MA,Accord,42.18,-70.89
02018,MA,Hingham,42.18,-70.89
02019,MA,Bellingham,42.08,-71.47
02020,MA,Brant Rock,42.09,-70.65
02021,MA,Canton,42.17,-71.13
02025,MA,Cohasset,42.23,-70.81
02026,MA,Dedham,42.24,-71.17
02027,MA,Dedham,42.25,-71.18
02030,MA,Dover,42.24,-71.28
02032,MA,East Walpole,42.15,-71.21
02032,MA,E Walpole,42.15,-71.21
02035,MA,Foxboro,42.06,-71.25
02035,MA,Foxborough,42.06,-71.25
02038,MA,Franklin,42.09,-71.41
02040,MA,Greenbush,42.18,-70.75
02040,MA,Scituate,42.18,-70.75
02041,MA,Green Harbor,42.07,-70.65
02043,MA,Hingham,42.23,-70.89
02044,MA,Hingham,42.24,-70.89
02044,MA,Shared Firm Zip Code,42.24,-70.89
02045,MA,Hull,42.29,-70.88
02045,MA,Nantasket Beach,42.29,-70.88
02047,MA,Humarock,42.13,-70.69
02048,MA,Mansfield,42.02,-71.22
02050,MA,Marshfield,42.11,-70.69
02051,MA,Marshfield Hills,42.15,-70.72
02051,MA,Marshfld Hls,42.15,-70.72
02052,MA,Medfield,42.19,-71.31
02053,MA,Medway,42.15,-71.42
02054,MA,Millis,42.17,-71.36
02055,MA,Minot,42.22,-70.78
02055,MA,Scituate,42.22,-70.78
02056,MA,Norfolk,42.12,-71.33
02059,MA,North Marshfield,42.14,-70.77
02059,MA,N Marshfield,42.14,-70.77
02060,MA,North Scituate,42.22,-70.79
02060,MA,N Scituate,42.22,-70.79
02060,MA,Scituate,42.22,-70.79
02061,MA,Norwell,42.16,-70.83
02062,MA,Norwood,42.19,-71.2
02065,MA,Ocean Bluff,42.08,-70.67
02065,MA,Marshfield,42.08,-70.67
02066,MA,Scituate,42.2,-70.75
02066,MA,Scituate Center,42.2,-70.75
02066,MA,Scituate Harbor,42.2,-70.75
02067,MA,Sharon,42.12,-71.18
02070,MA,Sheldonville,42.03,-71.39
02071,MA,South Walpole,42.1,-71.27
02071,MA,S Walpole,42.1,-71.27
02072,MA,Stoughton,42.13,-71.11
02081,MA,Walpole,42.14,-71.25
02090,MA,Westwood,42.22,-71.21
02090,MA,Islington,42.22,-71.21
02093,MA,Wrentham,42.06,-71.34
02108,MA,Boston,42.36,-71.07
02109,MA,Boston,42.36,-71.05
02110,MA,Boston,42.36,-71.05
02111,MA,Boston,42.35,-71.06
02112,MA,Boston,42.36,-71.06
02113,MA,Boston,42.37,-71.06
02114,MA,Boston,42.36,-71.07
02115,MA,Boston,42.34,-71.09
02116,MA,Boston,42.35,-71.08
02117,MA,Boston,42.34,-71.07
02118,MA,Boston,42.34,-71.07
02118,MA,Roxbury,42.34,-71.07
02119,MA,Roxbury,42.32,-71.08
02119,MA,Boston,42.32,-71.08
02120,MA,Roxbury Crossing,42.33,-71.1
02120,MA,Boston,42.33,-71.1
02120,MA,Mission Hill,42.33,-71.1
02120,MA,Roxbury,42.33,-71.1
02120,MA,Roxbury Xing,42.33,-71.1
02121,MA,Dorchester,42.31,-71.08
02121,MA,Boston,42.31,-71.08
02121,MA,Grove Hall,42.31,-71.08
02122,MA,Dorchester,42.3,-71.05
02122,MA,Boston,42.3,-71.05
02123,MA,Boston,42.35,-71.09
02124,MA,Dorchester Center,42.29,-71.07
02124,MA,Boston,42.29,-71.07
02124,MA,Dorchester,42.29,-71.07
02124,MA,Dorchestr Ctr,42.29,-71.07
02125,MA,Dorchester,42.32,-71.06
02125,MA,Boston,42.32,-71.06
02125,MA,Uphams Corner,42.32,-71.06
02126,MA,Mattapan,42.27,-71.09
02126,MA,Boston,42.27,-71.09
02126,MA,Hyde Park,42.27,-71.09
02127,MA,Boston,42.33,-71.05
02127,MA,South Boston,42.33,-71.05
02127,MA,S Boston,42.33,-71.05
02128,MA,Boston,42.38,-71.03
02128,MA,East Boston,42.38,-71.03
02128,MA,E Boston,42.38,-71.03
02129,MA,Charlestown,42.38,-71.06
02129,MA,Boston,42.38,-71.06
02130,MA,Jamaica Plain,42.31,-71.11
02130,MA,Boston,42.31,-71.11
02131,MA,Roslindale,42.28,-71.13
02131,MA,Boston,42.28,-71.13
02132,MA,West Roxbury,42.28,-71.16
02132,MA,Boston,42.28,-71.16
02132,MA,W Roxbury,42.28,-71.16
02133,MA,Boston,42.36,-71.07
02134,MA,Allston,42.36,-71.13
02134,MA,Boston,42.36,-71.13
02135,MA,Brighton,42.35,-71.15
02135,MA,Boston,42.35,-71.15
02136,MA,Hyde Park,42.25,-71.13
02136,MA,Boston,42.25,-71.13
02136,MA,Readville,42.25,-71.13
02137,MA,Readville,42.24,-71.13
02137,MA,Boston,42.24,-71.13
02137,MA,Hyde Park,42.24,-71.13
02138,MA,Cambridge,42.38,-71.13
02139,MA,Cambridge,42.36,-71.1
02139,MA,Cambridgeport,42.36,-71.1
02139,MA,Inman Square,42.36,-71.1
02140,MA,Cambridge,42.39,-71.13
02140,MA,N Cambridge,42.39,-71.13
02140,MA,North Cambridge,42.39,-71.13
02140,MA,Porter Square,42.39,-71.13
02141,MA,Cambridge,42.37,-71.08
02141,MA,E Cambridge,42.37,-71.08
02141,MA,East Cambridge,42.37,-71.08
02142,MA,Cambridge,42.36,-71.08
02142,MA,Kendall Square,42.36,-71.08
02143,MA,Somerville,42.38,-71.1
02143,MA,E Somerville,42.38,-71.1
02143,MA,East Somerville,42.38,-71.1
02144,MA,Somerville,42.4,-71.12
02144,MA,W Somerville,42.4,-71.12
02144,MA,West Somerville,42.4,-71.12
02145,MA,Somerville,42.39,-71.09
02145,MA,Winter Hill,42.39,-71.09
02148,MA,Malden,42.43,-71.06
02149,MA,Everett,42.41,-71.05
02150,MA,Chelsea,42.4,-71.03
02151,MA,Revere,42.42,-71.01
02151,MA,Beachmont,42.42,-71.01
02151,MA,Revere Beach,42.42,-71.01
02152,MA,Winthrop,42.37,-70.98
02153,MA,Medford,42.42,-71.11
02153,MA,Tufts Univ,42.42,-71.11
02153,MA,Tufts University,42.42,-71.11
02155,MA,Medford,42.42,-71.11
02155,MA,W Medford,42.42,-71.11
02155,MA,West Medford,42.42,-71.11
02156,MA,West Medford,42.42,-71.13
02156,MA,Medford,42.42,-71.13
02156,MA,W Medford,42.42,-71.13
02163,MA,Boston,42.37,-71.12
02163,MA,Cambridge,42.37,-71.12
02163,MA,Soldiers Field,42.37,-71.12
02169,MA,Quincy,42.25,-71
02169,MA,Houghs Neck,42.25,-71
02169,MA,Quincy Center,42.25,-71
02169,MA,South Quincy,42.25,-71
02169,MA,West Quincy,42.25,-71
02170,MA,Quincy,42.27,-71.02
02170,MA,Wollaston,42.27,-71.02
02171,MA,Quincy,42.29,-71.02
02171,MA,North Quincy,42.29,-71.02
02171,MA,Squantum,42.29,-71.02
02171,MA,Marina Bay,42.29,-71.02
02171,MA,N Quincy,42.29,-71.02
02171,MA,No Quincy,42.29,-71.02
02171,MA,Norfolk Downs,42.29,-71.02
02176,MA,Melrose,42.46,-71.06
02180,MA,Stoneham,42.48,-71.1
02184,MA,Braintree,42.21,-71
02184,MA,Braintree Highlands,42.21,-71
02184,MA,Braintree Hld,42.21,-71
02184,MA,E Braintree,42.21,-71
02184,MA,East Braintree,42.21,-71
02185,MA,Braintree,42.2,-71
02186,MA,Milton,42.25,-71.08
02186,MA,East Milton,42.25,-71.08
02187,MA,Milton Village,42.26,-71.08
02187,MA,Milton Vlg,42.26,-71.08
02188,MA,Weymouth,42.21,-70.96
02188,MA,Weymouth Lndg,42.21,-70.96
02189,MA,East Weymouth,42.21,-70.93
02189,MA,Weymouth,42.21,-70.93
02190,MA,South Weymouth,42.17,-70.95
02190,MA,S Weymouth,42.17,-70.95
02190,MA,Weymouth,42.17,-70.95
02190,MA,Weymouth Nas,42.17,-70.95
02191,MA,North Weymouth,42.24,-70.94
02191,MA,N Weymouth,42.24,-70.94
02191,MA,Weymouth,42.24,-70.94
02196,MA,Boston,42.35,-71.06
02199,MA,Boston,42.35,-71.08
02201,MA,Boston,42.36,-71.06
02201,MA,Boston City Hall,42.36,-71.06
02203,MA,Boston,42.36,-71.06
02204,MA,Boston,42.4,-71.05
02204,MA,Mass Tax,42.4,-71.05
02204,MA,Massachusetts Tax,42.4,-71.05
02205,MA,Boston,42.35,-71.06
02206,MA,Boston,42.35,-71.04
02206,MA,State Street Corporation,42.35,-71.04
02210,MA,Boston,42.35,-71.04
02211,MA,Boston,42.36,-71.06
02211,MA,Bank Of America,42.36,-71.06
02212,MA,Boston,42.36,-71.06
02212,MA,Bank Of America,42.36,-71.06
02215,MA,Boston,42.35,-71.1
02215,MA,Boston University,42.35,-71.1
02215,MA,Kenmore,42.35,-71.1
02217,MA,Boston,42.35,-71.07
02217,MA,John Hancock P O Box 505,42.35,-71.07
02222,MA,Boston,42.36,-71.07
02228,MA,East Boston,42.36,-71.06
02228,MA,Boston,42.36,-71.06
02238,MA,Cambridge,42.38,-71.12
02238,MA,Harvard Sq,42.38,-71.12
02238,MA,Harvard Square,42.38,-71.12
02241,MA,Boston,42.35,-71.06
02241,MA,Bank Of America,42.35,-71.06
02241,MA,Fleet Bank Boston,42.35,-71.06
02266,MA,Boston,42.35,-71.06
02266,MA,Boston Financial Data Servic,42.35,-71.06
02269,MA,Quincy,42.25,-71
02283,MA,Boston,42.35,-71.06
02284,MA,Boston,42.35,-71.06
02293,MA,Boston,42.36,-71.06
02293,MA,Fidelity Service Company,42.36,-71.06
02297,MA,Boston,42.36,-71.06
02297,MA,Cash Management,42.36,-71.06
02298,MA,Boston,42.34,-71.05
02301,MA,Brockton,42.08,-71.04
02302,MA,Brockton,42.09,-71
02303,MA,Brockton,42.08,-71.02
02304,MA,Brockton,42.08,-71.03
02305,MA,Brockton,42.08,-71.03
02322,MA,Avon,42.12,-71.05
02324,MA,Bridgewater,41.98,-70.97
02325,MA,Bridgewater,41.99,-70.97
02325,MA,Bridgewater State College,41.99,-70.97
02327,MA,Bryantville,42.04,-70.83
02330,MA,Carver,41.87,-70.76
02331,MA,Duxbury,42.03,-70.69
02332,MA,Duxbury,42.03,-70.7
02333,MA,East Bridgewater,42.04,-70.95
02333,MA,E Bridgewater,42.04,-70.95
02333,MA,E Bridgewtr,42.04,-70.95
02334,MA,Easton,42.02,-71.13
02337,MA,Elmwood,42.01,-70.96
02338,MA,Halifax,41.99,-70.86
02339,MA,Hanover,42.12,-70.86
02339,MA,Assinippi,42.12,-70.86
02339,MA,West Hanover,42.12,-70.86
02340,MA,Hanover,42.11,-70.81
02340,MA,Wearguard,42.11,-70.81
02341,MA,Hanson,42.06,-70.87
02343,MA,Holbrook,42.15,-71.01
02344,MA,Middleboro,41.89,-70.92
02344,MA,Middleborough,41.89,-70.92
02344,MA,Aetna Life & Casualty Co,41.89,-70.92
02345,MA,Manomet,41.9,-70.55
02346,MA,Middleboro,41.89,-70.89
02346,MA,Middleborough,41.89,-70.89
02347,MA,Lakeville,41.83,-70.96
02348,MA,Lakeville,41.88,-70.94
02348,MA,Middleboro,41.88,-70.94
02348,MA,Middleborough,41.88,-70.94
02348,MA,Talbots,41.88,-70.94
02349,MA,Middleboro,41.87,-70.91
02349,MA,Middleborough,41.87,-70.91
02349,MA,Ocean Spray,41.87,-70.91
02350,MA,Monponsett,42.02,-70.85
02351,MA,Abington,42.12,-70.95
02351,MA,North Abington,42.12,-70.95
02355,MA,North Carver,41.92,-70.8
02355,MA,East Carver,41.92,-70.8
02356,MA,North Easton,42.06,-71.12
02356,MA,N Easton,42.06,-71.12
02356,MA,No Easton,42.06,-71.12
02357,MA,North Easton,42.06,-71.08
02357,MA,Stonehill Clg,42.06,-71.08
02357,MA,Stonehill Coll,42.06,-71.08
02357,MA,Stonehill College,42.06,-71.08
02358,MA,North Pembroke,42.09,-70.79
02358,MA,N Pembroke,42.09,-70.79
02359,MA,Pembroke,42.06,-70.81
02359,MA,East Pembroke,42.06,-70.81
02360,MA,Plymouth,41.9,-70.63
02360,MA,Cedarville,41.9,-70.63
02361,MA,Plymouth,41.92,-70.66
02362,MA,Plymouth,41.96,-70.66
02364,MA,Kingston,41.99,-70.74
02364,MA,Rocky Nook,41.99,-70.74
02364,MA,Silver Lake,41.99,-70.74
02366,MA,South Carver,41.85,-70.66
02367,MA,Plympton,41.97,-70.81
02368,MA,Randolph,42.17,-71.05
02370,MA,Rockland,42.13,-70.91
02375,MA,South Easton,42.03,-71.1
02375,MA,S Easton,42.03,-71.1
02375,MA,So Easton,42.03,-71.1
02379,MA,West Bridgewater,42.02,-71.02
02379,MA,W Bridgewater,42.02,-71.02
02381,MA,White Horse Beach,41.93,-70.56
02381,MA,Wht Horse Bch,41.93,-70.56
02382,MA,Whitman,42.08,-70.94
02420,MA,Lexington,42.46,-71.22
02421,MA,Lexington,42.44,-71.24
02445,MA,Brookline,42.33,-71.13
02446,MA,Brookline,42.34,-71.12
02447,MA,Brookline Village,42.33,-71.12
02447,MA,Brookline Vlg,42.33,-71.12
02447,MA,Brookline,42.33,-71.12
02451,MA,Waltham,42.39,-71.25
02451,MA,North Waltham,42.39,-71.25
02452,MA,Waltham,42.39,-71.22
02452,MA,North Waltham,42.39,-71.22
02453,MA,Waltham,42.37,-71.24
02453,MA,South Waltham,42.37,-71.24
02454,MA,Waltham,42.38,-71.24
02455,MA,North Waltham,42.42,-71.25
02455,MA,Waltham,42.42,-71.25
02456,MA,New Town,42.33,-71.21
02456,MA,Newton,42.33,-71.21
02457,MA,Babson Park,42.3,-71.27
02457,MA,Wellesley,42.3,-71.27
02458,MA,Newton,42.35,-71.19
02458,MA,Newtonville,42.35,-71.19
02458,MA,Riverside,42.35,-71.19
02459,MA,Newton Center,42.32,-71.19
02459,MA,Newton,42.32,-71.19
02459,MA,Newton Centre,42.32,-71.19
02459,MA,Newton Cntr,42.32,-71.19
02459,MA,Newton Ctr,42.32,-71.19
02460,MA,Newtonville,42.35,-71.21
02460,MA,Newton,42.35,-71.21
02461,MA,Newton Highlands,42.32,-71.21
02461,MA,Newton,42.32,-71.21
02461,MA,Newton Hlds,42.32,-71.21
02462,MA,Newton Lower Falls,42.33,-71.26
02462,MA,Newton,42.33,-71.26
02462,MA,Newton L F,42.33,-71.26
02462,MA,Newtonville,42.33,-71.26
02464,MA,Newton Upper Falls,42.31,-71.22
02464,MA,Newton,42.31,-71.22
02464,MA,Newton U F,42.31,-71.22
02465,MA,West Newton,42.35,-71.23
02465,MA,Newton,42.35,-71.23
02465,MA,W Newton,42.35,-71.23
02466,MA,Auburndale,42.34,-71.25
02466,MA,Newton,42.34,-71.25
02467,MA,Chestnut Hill,42.32,-71.16
02467,MA,Boston Clg,42.32,-71.16
02467,MA,Boston College,42.32,-71.16
02467,MA,Brookline,42.32,-71.16
02467,MA,Newton,42.32,-71.16
02468,MA,Waban,42.33,-71.23
02468,MA,Newton,42.33,-71.23
02471,MA,Watertown,42.37,-71.18
02472,MA,Watertown,42.37,-71.18
02472,MA,E Watertown,42.37,-71.18
02472,MA,East Watertown,42.37,-71.18
02474,MA,Arlington,42.42,-71.15
02474,MA,E Arlington,42.42,-71.15
02474,MA,East Arlington,42.42,-71.15
02475,MA,Arlington Heights,42.41,-71.14
02475,MA,Arlington Hts,42.41,-71.14
02475,MA,Arlington,42.41,-71.14
02476,MA,Arlington,42.42,-71.18
02477,MA,Watertown,42.37,-71.15
02477,MA,Field Premium Inc,42.37,-71.15
02478,MA,Belmont,42.39,-71.17
02479,MA,Waverley,42.39,-71.19
02479,MA,Belmont,42.39,-71.19
02481,MA,Wellesley Hills,42.31,-71.27
02481,MA,Wellesley,42.31,-71.27
02481,MA,Wellesley Hls,42.31,-71.27
02481,MA,Wellesley Fms,42.31,-71.27
02482,MA,Wellesley,42.3,-71.3
02492,MA,Needham,42.28,-71.23
02492,MA,Needham Jct,42.28,-71.23
02493,MA,Weston,42.36,-71.29
02493,MA,Cherry Brook,42.36,-71.29
02493,MA,Hastings,42.36,-71.29
02493,MA,Kendal Green,42.36,-71.29
02493,MA,Silver Hill,42.36,-71.29
02493,MA,Stony Brook,42.36,-71.29
02494,MA,Needham Heights,42.3,-71.23
02494,MA,Needham,42.3,-71.23
02494,MA,Needham Hgts,42.3,-71.23
02495,MA,Nonantum,42.33,-71.21
02495,MA,Newton,42.33,-71.21
02532,MA,Buzzards Bay,41.75,-70.6
02532,MA,Bourne,41.75,-70.6
02534,MA,Cataumet,41.66,-70.61
02535,MA,Chilmark,41.35,-70.75
02535,MA,Aquinnah,41.35,-70.75
02535,MA,Gay Head,41.35,-70.75
02536,MA,East Falmouth,41.58,-70.56
02536,MA,E Falmouth,41.58,-70.56
02536,MA,Ea Falmouth,41.58,-70.56
02536,MA,Hatchville,41.58,-70.56
02536,MA,Teaticket,41.58,-70.56
02536,MA,Waquoit,41.58,-70.56
02537,MA,East Sandwich,41.73,-70.44
02537,MA,E Sandwich,41.73,-70.44
02538,MA,East Wareham,41.78,-70.65
02538,MA,E Wareham,41.78,-70.65
02539,MA,Edgartown,41.38,-70.53
02539,MA,Chappaquiddick Island,41.38,-70.53
02540,MA,Falmouth,41.56,-70.62
02541,MA,Falmouth,41.55,-70.63
02542,MA,Buzzards Bay,41.69,-70.55
02542,MA,Otis Angb,41.69,-70.55
02542,MA,Otis Afb,41.69,-70.55
02542,MA,Otis Air National Guard,41.69,-70.55
02542,MA,Otis Ang,41.69,-70.55
02543,MA,Woods Hole,41.51,-70.71
02543,MA,Falmouth,41.51,-70.71
02543,MA,Woodshole,41.51,-70.71
02552,MA,Menemsha,41.35,-70.74
02553,MA,Monument Beach,41.71,-70.61
02553,MA,Monument Bch,41.71,-70.61
02554,MA,Nantucket,41.28,-70.1
02556,MA,North Falmouth,41.64,-70.63
02556,MA,N Falmouth,41.64,-70.63
02557,MA,Oak Bluffs,41.45,-70.57
02558,MA,Onset,41.74,-70.66
02559,MA,Pocasset,41.69,-70.61
02561,MA,Sagamore,41.77,-70.53
02562,MA,Sagamore Beach,41.79,-70.53
02562,MA,Sagamore Bch,41.79,-70.53
02563,MA,Sandwich,41.73,-70.49
02564,MA,Siasconset,41.26,-69.99
02564,MA,Nantucket,41.26,-69.99
02564,MA,Sconset,41.26,-69.99
02568,MA,Vineyard Haven,41.45,-70.61
02568,MA,Vineyard Hvn,41.45,-70.61
02568,MA,North Tisbury,41.45,-70.61
02568,MA,Tisbury,41.45,-70.61
02571,MA,Wareham,41.76,-70.71
02574,MA,West Falmouth,41.6,-70.64
02574,MA,W Falmouth,41.6,-70.64
02575,MA,West Tisbury,41.4,-70.65
02575,MA,Tisbury,41.4,-70.65
02576,MA,West Wareham,41.77,-70.76
02576,MA,W Wareham,41.77,-70.76
02584,MA,Nantucket,41.26,-70.01
02601,MA,Hyannis,41.66,-70.3
02630,MA,Barnstable,41.7,-70.3
02631,MA,Brewster,41.75,-70.07
02632,MA,Centerville,41.66,-70.35
02633,MA,Chatham,41.69,-69.98
02634,MA,Centerville,41.66,-70.35
02635,MA,Cotuit,41.63,-70.44
02637,MA,Cummaquid,41.71,-70.27
02638,MA,Dennis,41.73,-70.19
02639,MA,Dennis Port,41.66,-70.14
02639,MA,Dennisport,41.66,-70.14
02641,MA,East Dennis,41.75,-70.15
02641,MA,E Dennis,41.75,-70.15
02642,MA,Eastham,41.84,-69.98
02643,MA,East Orleans,41.77,-69.93
02644,MA,Forestdale,41.68,-70.51
02645,MA,Harwich,41.71,-70.06
02645,MA,E Harwich,41.71,-70.06
02645,MA,East Harwich,41.71,-70.06
02645,MA,Hardwich,41.71,-70.06
02646,MA,Harwich Port,41.67,-70.07
02646,MA,Harwichport,41.67,-70.07
02647,MA,Hyannis Port,41.63,-70.3
02648,MA,Marstons Mills,41.67,-70.42
02648,MA,Marstons Mls,41.67,-70.42
02649,MA,Mashpee,41.61,-70.49
02649,MA,New Seabury,41.61,-70.49
02649,MA,South Mashpee,41.61,-70.49
02650,MA,North Chatham,41.71,-69.96
02650,MA,N Chatham,41.71,-69.96
02651,MA,North Eastham,41.87,-70.01
02652,MA,North Truro,42.04,-70.09
02653,MA,Orleans,41.78,-69.98
02655,MA,Osterville,41.63,-70.39
02657,MA,Provincetown,42.05,-70.19
02659,MA,South Chatham,41.68,-70.02
02660,MA,South Dennis,41.7,-70.15
02660,MA,S Dennis,41.7,-70.15
02661,MA,South Harwich,41.68,-70.04
02662,MA,South Orleans,41.75,-69.99
02663,MA,South Wellfleet,41.9,-70
02663,MA,S Wellfleet,41.9,-70
02664,MA,South Yarmouth,41.67,-70.2
02664,MA,Bass River,41.67,-70.2
02664,MA,S Yarmouth,41.67,-70.2
02664,MA,So Yarmouth,41.67,-70.2
02666,MA,Truro,41.99,-70.05
02667,MA,Wellfleet,41.93,-70.02
02668,MA,West Barnstable,41.7,-70.36
02668,MA,W Barnstable,41.7,-70.36
02669,MA,West Chatham,41.68,-70
02670,MA,West Dennis,41.66,-70.17
02670,MA,W Dennis,41.66,-70.17
02671,MA,West Harwich,41.67,-70.11
02672,MA,West Hyannisport,41.64,-70.32
02672,MA,W Hyannisport,41.64,-70.32
02673,MA,West Yarmouth,41.66,-70.24
02673,MA,W Yarmouth,41.66,-70.24
02675,MA,Yarmouth Port,41.7,-70.23
02675,MA,Yarmouthport,41.7,-70.23
02702,MA,Assonet,41.79,-71.07
02703,MA,Attleboro,41.93,-71.31
02703,MA,S Attleboro,41.93,-71.31
02703,MA,South Attleboro,41.93,-71.31
02712,MA,Chartley,41.97,-71.24
02713,MA,Cuttyhunk,41.43,-70.9
02714,MA,Dartmouth,41.57,-71.01
02715,MA,Dighton,41.82,-71.13
02717,MA,East Freetown,41.77,-70.96
02718,MA,East Taunton,41.88,-71.02
02719,MA,Fairhaven,41.63,-70.88
02720,MA,Fall River,41.72,-71.14
02721,MA,Fall River,41.68,-71.15
02722,MA,Fall River,41.7,-71.16
02723,MA,Fall River,41.69,-71.13
02724,MA,Fall River,41.68,-71.17
02725,MA,Somerset,41.72,-71.18
02726,MA,Somerset,41.75,-71.15
02738,MA,Marion,41.71,-70.75
02739,MA,Mattapoisett,41.66,-70.81
02740,MA,New Bedford,41.63,-70.94
02741,MA,New Bedford,41.64,-70.94
02742,MA,New Bedford,41.64,-70.93
02743,MA,Acushnet,41.7,-70.9
02743,MA,New Bedford,41.7,-70.9
02744,MA,New Bedford,41.61,-70.91
02745,MA,New Bedford,41.69,-70.94
02745,MA,Acushnet,41.69,-70.94
02746,MA,New Bedford,41.66,-70.93
02747,MA,North Dartmouth,41.65,-70.99
02747,MA,Dartmouth,41.65,-70.99
02747,MA,N Dartmouth,41.65,-70.99
02748,MA,South Dartmouth,41.58,-70.96
02748,MA,Dartmouth,41.58,-70.96
02748,MA,Nonquitt,41.58,-70.96
02748,MA,S Dartmouth,41.58,-70.96
02760,MA,North Attleboro,41.97,-71.33
02760,MA,N Attleboro,41.97,-71.33
02760,MA,No Attleboro,41.97,-71.33
02761,MA,North Attleboro,41.98,-71.33
02761,MA,N Attleboro,41.98,-71.33
02762,MA,Plainville,42.02,-71.32
02762,MA,N Attleboro,42.02,-71.32
02763,MA,Attleboro Falls,41.97,-71.31
02763,MA,Attleboro Fls,41.97,-71.31
02763,MA,N Attleboro,41.97,-71.31
02763,MA,North Attleboro,41.97,-71.31
02764,MA,North Dighton,41.85,-71.15
02764,MA,N Dighton,41.85,-71.15
02766,MA,Norton,41.97,-71.18
02767,MA,Raynham,41.93,-71.04
02768,MA,Raynham Center,41.93,-71.04
02768,MA,Raynham Ctr,41.93,-71.04
02769,MA,Rehoboth,41.84,-71.26
02770,MA,Rochester,41.76,-70.84
02771,MA,Seekonk,41.84,-71.33
02777,MA,Swansea,41.75,-71.21
02779,MA,Berkley,41.83,-71.08
02780,MA,Taunton,41.91,-71.1
02783,MA,Taunton,41.95,-71.13
02783,MA,Chadwicks,41.95,-71.13
02790,MA,Westport,41.6,-71.08
02790,MA,Horseneck Beach,41.6,-71.08
02791,MA,Westport Point,41.52,-71.07
02791,MA,Westport Pt,41.52,-71.07
02801,RI,Adamsville,41.54,-71.14
02802,RI,Albion,41.95,-71.46
02804,RI,Ashaway,41.43,-71.78
02806,RI,Barrington,41.74,-71.32
02807,RI,Block Island,41.18,-71.58
02807,RI,New Shoreham,41.18,-71.58
02808,RI,Bradford,41.4,-71.75
02809,RI,Bristol,41.68,-71.27
02812,RI,Carolina,41.47,-71.66
02812,RI,Richmond,41.47,-71.66
02813,RI,Charlestown,41.39,-71.67
02814,RI,Chepachet,41.9,-71.69
02814,RI,Glocester,41.9,-71.69
02815,RI,Clayville,41.78,-71.67
02815,RI,Scituate,41.78,-71.67
02816,RI,Coventry,41.69,-71.58
02817,RI,West Greenwich,41.63,-71.66
02817,RI,W Greenwich,41.63,-71.66
02818,RI,East Greenwich,41.65,-71.48
02818,RI,E Greenwich,41.65,-71.48
02822,RI,Exeter,41.57,-71.61
02822,RI,Escoheag,41.57,-71.61
02823,RI,Fiskeville,41.73,-71.55
02824,RI,Forestdale,42,-71.56
02825,RI,Foster,41.78,-71.72
02825,RI,Scituate,41.78,-71.72
02826,RI,Glendale,41.97,-71.64
02826,RI,Burrillville,41.97,-71.64
02827,RI,Greene,41.7,-71.73
02827,RI,Coventry,41.7,-71.73
02828,RI,Greenville,41.87,-71.55
02828,RI,Smithfield,41.87,-71.55
02829,RI,Harmony,41.88,-71.59
02829,RI,Glocester,41.88,-71.59
02830,RI,Harrisville,41.97,-71.65
02830,RI,Burrillville,41.97,-71.65
02831,RI,Hope,41.74,-71.57
02831,RI,Scituate,41.74,-71.57
02832,RI,Hope Valley,41.51,-71.72
02832,RI,Richmond,41.51,-71.72
02833,RI,Hopkinton,41.48,-71.79
02835,RI,Jamestown,41.51,-71.38
02836,RI,Kenyon,41.45,-71.62
02836,RI,Richmond,41.45,-71.62
02837,RI,Little Compton,41.51,-71.16
02837,RI,L Compton,41.51,-71.16
02838,RI,Manville,41.97,-71.48
02838,RI,Lincoln,41.97,-71.48
02839,RI,Mapleville,41.95,-71.65
02839,RI,Burrillville,41.95,-71.65
02840,RI,Newport,41.49,-71.31
02841,RI,Newport,41.51,-71.33
02841,RI,Netc,41.51,-71.33
02842,RI,Middletown,41.52,-71.29
02852,RI,North Kingstown,41.6,-71.45
02852,RI,N Kingstown,41.6,-71.45
02852,RI,Davisville,41.6,-71.45
02852,RI,Wickford,41.6,-71.45
02857,RI,North Scituate,41.84,-71.63
02857,RI,N Scituate,41.84,-71.63
02857,RI,Scituate,41.84,-71.63
02857,RI,Glocester,41.84,-71.63
02858,RI,Oakland,41.96,-71.65
02858,RI,Burrillville,41.96,-71.65
02859,RI,Pascoag,41.97,-71.73
02859,RI,Glocester,41.97,-71.73
02860,RI,Pawtucket,41.87,-71.39
02861,RI,Pawtucket,41.88,-71.35
02861,RI,Darlington,41.88,-71.35
02862,RI,Pawtucket,41.87,-71.37
02863,RI,Central Falls,41.89,-71.39
02864,RI,Cumberland,41.95,-71.42
02865,RI,Lincoln,41.91,-71.44
02871,RI,Portsmouth,41.6,-71.26
02872,RI,Prudence Island,41.61,-71.32
02872,RI,Prudence Isl,41.61,-71.32
02873,RI,Rockville,41.52,-71.77
02874,RI,Saunderstown,41.52,-71.46
02875,RI,Shannock,41.45,-71.64
02875,RI,Richmond,41.45,-71.64
02876,RI,Slatersville,42,-71.58
02877,RI,Slocum,41.54,-71.53
02878,RI,Tiverton,41.62,-71.18
02879,RI,Wakefield,41.42,-71.53
02879,RI,Narragansett,41.42,-71.53
02879,RI,Peace Dale,41.42,-71.53
02879,RI,S Kingstown,41.42,-71.53
02879,RI,South Kingstown,41.42,-71.53
02879,RI,East Matunuck,41.42,-71.53
02879,RI,Green Hill,41.42,-71.53
02879,RI,Jerusalem,41.42,-71.53
